Date,Open,High,Low,Close,Adj Close,Volume,change_pct
2020-06-09,188.000000,190.699997,187.259995,189.800003,188.413940,29783900,0.9574484042553212
2020-06-10,191.130005,198.520004,191.009995,196.839996,195.402527,43872300,2.987490634973824
2020-06-11,193.130005,195.759995,186.070007,186.270004,184.909714,52854700,-3.5520120242320763
2020-06-12,190.539993,191.720001,185.179993,187.740005,186.368973,43373600,-1.469501471011397
2020-06-15,184.580002,190.820007,184.009995,188.940002,187.560226,32770200,2.362119380624985
2020-06-16,192.889999,195.580002,191.460007,193.570007,192.156418,42556700,0.35253668076384564
2020-06-17,195.029999,196.320007,193.690002,194.240005,192.821518,25687800,-0.40506281292654217
2020-06-18,194.000000,196.490005,194.000000,196.320007,194.886337,23061600,1.1958798969072184
2020-06-19,198.589996,199.289993,194.369995,195.149994,193.724854,44441100,-1.73221313726197
2020-06-22,195.789993,200.759995,195.229996,200.570007,199.105301,32818900,2.441398524387298
2020-06-23,202.089996,203.949997,201.429993,201.910004,200.435501,30917400,-0.08906526971281993
2020-06-24,201.600006,203.250000,196.559998,197.839996,196.395218,36740600,-1.8650842698883618
2020-06-25,197.800003,200.610001,195.470001,200.339996,198.876968,27803900,1.2841218207666103
2020-06-26,199.729996,199.889999,194.880005,196.330002,194.896240,54675800,-1.7022951324747397
2020-06-29,195.779999,198.529999,193.550003,198.440002,196.990829,26701600,1.3586694318044148
2020-06-30,197.880005,204.399994,197.740005,203.509995,202.023819,34310300,2.845153556570808
2020-07-01,203.139999,206.350006,201.770004,204.699997,203.205124,32061200,0.76794230957932
2020-07-02,205.679993,208.020004,205.000000,206.259995,204.753738,29315800,0.2819924249997458
2020-07-06,208.830002,211.130005,208.089996,210.699997,209.161301,31897600,0.8954628080691149
2020-07-07,210.449997,214.669998,207.990005,208.250000,206.729202,33600700,-1.0453775392546079
2020-07-08,210.070007,213.259995,208.690002,212.830002,211.275757,33600000,1.31384534109146
2020-07-09,216.330002,216.380005,211.470001,214.320007,212.754883,33121700,-0.9291337222841626
2020-07-10,213.619995,214.080002,211.080002,213.669998,212.109619,26177600,0.023407453033600062
2020-07-13,214.479996,215.800003,206.500000,207.070007,205.557816,38135600,-3.454862522470392
2020-07-14,206.130005,208.850006,202.029999,208.350006,206.828476,37591800,1.0769907078787468
2020-07-15,209.559998,211.330002,205.029999,208.039993,206.520721,32179400,-0.7253316541833511
2020-07-16,205.399994,205.699997,202.309998,203.919998,202.430817,29940700,-0.7205433511356383
2020-07-17,204.470001,205.039993,201.389999,202.880005,201.398407,31635300,-0.7776182287004464
2020-07-20,205.000000,212.300003,203.009995,211.600006,210.054749,36884800,3.2195151219512232
2020-07-21,213.660004,213.940002,208.029999,208.750000,207.225555,38105800,-2.29804544981661
2020-07-22,209.199997,212.300003,208.389999,211.750000,210.203629,49605700,1.2189307058164078
2020-07-23,207.190002,210.919998,202.149994,202.539993,201.060898,67457000,-2.2443211328314883
2020-07-24,200.419998,202.860001,197.509995,201.300003,199.829971,39827000,0.4390804354763097
2020-07-27,201.470001,203.970001,200.860001,203.850006,202.361343,30160900,1.1813197936103703
2020-07-28,203.610001,204.699997,201.740005,202.020004,200.544693,23251400,-0.7809031934536511
2020-07-29,202.500000,204.649994,202.009995,204.059998,202.569794,19632600,0.770369382716053
2020-07-30,201.000000,204.460007,199.570007,203.899994,202.410965,25079600,1.4427830845771106
2020-07-31,204.399994,205.100006,199.009995,205.009995,203.512848,51248000,0.29843494026717593
2020-08-03,211.520004,217.639999,210.440002,216.539993,214.958664,78983000,2.3732927879483254
2020-08-04,214.169998,214.770004,210.309998,213.289993,211.732391,49280100,-0.41089088491282655
2020-08-05,214.899994,215.000000,211.570007,212.940002,211.384949,28858600,-0.9120484200664984
2020-08-06,212.339996,216.369995,211.550003,216.350006,214.770050,32656800,1.8884854834413738
2020-08-07,214.850006,215.699997,210.929993,212.479996,210.928314,27820400,-1.1030998062899786
2020-08-10,211.669998,211.880005,206.350006,208.250000,206.729202,36716500,-1.6157216574452806
2020-08-11,207.160004,207.649994,203.139999,203.380005,201.894775,36446500,-1.8246760605391643
2020-08-12,205.289993,210.279999,204.750000,209.190002,207.662354,28041400,1.8997560197685732
2020-08-13,209.440002,211.350006,208.149994,208.699997,207.175903,22588900,-0.3533255313853542
2020-08-14,208.759995,209.589996,207.509995,208.899994,207.374451,17958900,0.06706217826839327
2020-08-17,209.600006,211.190002,208.919998,210.279999,208.744370,20184800,0.3244241319344218
2020-08-18,210.529999,212.360001,209.210007,211.490005,209.945541,21336200,0.4559948722557078
2020-08-19,211.490005,212.100006,209.250000,209.699997,208.671814,27627600,-0.8463794778386811
2020-08-20,209.539993,215.000000,208.910004,214.580002,213.527893,26981500,2.4052730592579517
2020-08-21,213.860001,216.250000,212.850006,213.020004,211.975540,36249300,-0.3927789189526895
2020-08-24,214.789993,215.520004,212.429993,213.690002,212.642258,25460100,-0.5121239516963981
2020-08-25,213.100006,216.610001,213.100006,216.470001,215.408630,23043700,1.581414784192915
2020-08-26,217.880005,222.089996,217.360001,221.149994,220.065674,39600800,1.500821059738814
2020-08-27,222.889999,231.149994,219.399994,226.580002,225.469070,57602200,1.6555265003164268
2020-08-28,228.179993,230.639999,226.580002,228.910004,227.787643,26292900,0.31992769848143104
2020-08-31,227.000000,228.699997,224.309998,225.529999,224.424194,28774200,-0.6475775330396459
2020-09-01,225.509995,227.449997,224.429993,227.270004,226.155685,25791200,0.7804572032383739
2020-09-02,227.970001,232.860001,227.350006,231.649994,230.514191,34080800,1.614244411044239
2020-09-03,229.270004,229.309998,214.960007,217.300003,216.234558,58400300,-5.220918912706956
2020-09-04,215.100006,218.360001,205.190002,214.250000,213.199524,59664100,-0.39516781789397415
2020-09-08,206.500000,210.029999,202.199997,202.660004,201.666336,52924300,-1.8595622276029122
2020-09-09,207.600006,214.839996,206.699997,211.289993,210.254013,45679000,1.777450333985059
2020-09-10,213.399994,214.740005,204.110001,205.369995,204.363037,35461500,-3.762886235132698
2020-09-11,207.199997,208.630005,201.240005,204.029999,203.029633,33620100,-1.529921836823189
2020-09-14,204.240005,209.199997,204.029999,205.410004,204.402847,30375800,0.5728549605156884
2020-09-15,208.419998,209.779999,206.929993,208.779999,207.756332,21823900,0.17272862654955554
2020-09-16,210.619995,210.649994,204.639999,205.050003,204.044617,26328100,-2.6445694294124285
2020-09-17,200.050003,204.330002,199.960007,202.910004,201.915115,34011300,1.4296430677883982
2020-09-18,202.800003,203.649994,196.250000,200.389999,199.407455,55225300,-1.1883648739393828
2020-09-21,197.190002,202.710007,196.380005,202.539993,201.546921,39839700,2.713114734894124
2020-09-22,205.059998,208.100006,202.080002,207.419998,206.402985,33517100,1.1508826797121032
2020-09-23,207.899994,208.100006,200.029999,200.589996,199.606476,30803800,-3.5161126555876567
2020-09-24,199.850006,205.570007,199.199997,203.190002,202.193741,31202500,1.6712513884037536
2020-09-25,203.550003,209.039993,202.539993,207.820007,206.801041,29437300,2.097766611184968
2020-09-28,210.880005,212.570007,208.059998,209.440002,208.413101,32004900,-0.6828542137031999
2020-09-29,209.350006,210.070007,206.809998,207.259995,206.243774,24221900,-0.9983333843324581
2020-09-30,207.729996,211.979996,206.539993,210.330002,209.298721,33829100,1.2516276176118577
2020-10-01,213.490005,213.990005,211.320007,212.460007,211.418289,27158400,-0.4824572466519012
2020-10-02,208.000000,210.990005,205.539993,206.190002,205.179031,33154800,-0.8701913461538497
2020-10-05,207.220001,210.410004,206.979996,210.380005,209.348495,21331600,1.5249512521718476
2020-10-06,208.820007,210.179993,204.820007,205.910004,204.900406,28554300,-1.3935460695583721
2020-10-07,207.059998,210.110001,206.720001,209.830002,208.801178,25681100,1.337778434635163
2020-10-08,210.509995,211.190002,208.320007,210.580002,209.547516,19925800,0.033255903122321545
2020-10-09,211.229996,215.860001,211.229996,215.809998,214.751862,26458000,2.1682536035270332
2020-10-12,218.789993,223.860001,216.809998,221.399994,220.314453,40461400,1.1929252175623877
2020-10-13,222.720001,225.210007,220.429993,222.860001,221.767288,28950800,0.0628591951200713
2020-10-14,223.000000,224.220001,219.130005,220.860001,219.777100,23451700,-0.959640807174883
2020-10-15,217.100006,220.360001,216.009995,219.660004,218.582993,22733100,1.1791791475123123
2020-10-16,220.149994,222.289993,219.320007,219.660004,218.582993,26057900,-0.22257098040166468
2020-10-19,220.419998,222.300003,213.720001,214.220001,213.169662,27625800,-2.8128105690301277
2020-10-20,215.800003,217.369995,213.089996,214.649994,213.597534,22753500,-0.5329049972256078
2020-10-21,213.119995,216.919998,213.119995,214.800003,213.746826,22724900,0.7882920605361384
2020-10-22,213.929993,216.059998,211.699997,214.889999,213.836365,22351500,0.4487477359006845
2020-10-23,215.029999,216.279999,213.160004,216.229996,215.169800,18879600,0.5580602732551732
2020-10-26,213.850006,216.339996,208.100006,210.080002,209.049957,37111600,-1.7629197541383281
2020-10-27,211.589996,214.669998,210.330002,213.250000,212.204422,36700300,0.7845380364769166
2020-10-28,207.669998,208.839996,202.100006,202.679993,201.686234,51195600,-2.4028531073612265
2020-10-29,204.070007,207.360001,203.369995,204.720001,203.716232,31432600,0.31851520444157794
2020-10-30,203.500000,204.289993,199.619995,202.470001,201.477280,36953700,-0.5061420147420165
2020-11-02,204.289993,205.279999,200.119995,202.330002,201.337952,30842200,-0.959416059111619
2020-11-03,203.889999,208.119995,203.119995,206.429993,205.417847,27512000,1.245766841168118
2020-11-04,214.020004,218.320007,212.419998,216.389999,215.329010,42311800,1.107370785770095
2020-11-05,222.039993,224.119995,221.149994,223.289993,222.195190,36080100,0.5629616462832441
2020-11-06,222.259995,224.360001,218.029999,223.720001,222.623077,25231900,0.6568910433026838
2020-11-09,224.440002,228.119995,217.880005,218.389999,217.319214,44395000,-2.6955992452717963
2020-11-10,214.500000,216.500000,209.720001,211.009995,209.975388,44045100,-1.6270419580419564
2020-11-11,212.389999,218.039993,212.199997,216.550003,215.488235,29440800,1.9586628464554092
2020-11-12,217.210007,219.110001,214.460007,215.440002,214.383682,21593900,-0.8148818852531035
2020-11-13,216.360001,217.419998,214.160004,216.509995,215.448425,18621100,0.06932612280769605
2020-11-16,214.869995,217.740005,214.520004,217.229996,216.164902,24953300,1.0983390212300286
2020-11-17,216.100006,217.679993,214.080002,214.460007,213.408493,24154100,-0.758907429183513
2020-11-18,213.649994,215.169998,210.929993,211.080002,210.594971,28372800,-1.202898231768724
2020-11-19,211.380005,213.029999,209.929993,212.419998,211.931885,24792700,0.49200159683976785
2020-11-20,212.199997,213.289993,210.000000,210.389999,209.906555,22843100,-0.8529679668185892
2020-11-23,210.949997,212.289993,208.160004,210.110001,209.627197,25683500,-0.39819673474562084
2020-11-24,209.589996,214.250000,208.860001,213.860001,213.368576,33979700,2.0373133648993424
2020-11-25,215.110001,215.289993,212.460007,213.869995,213.378555,21012900,-0.5764520451097122
2020-11-27,214.850006,216.270004,214.039993,215.229996,214.735428,14512200,0.17686292268476467
2020-11-30,214.100006,214.759995,210.839996,214.070007,213.578094,33064800,-0.014011676393882802
2020-12-01,214.509995,217.320007,213.350006,216.210007,215.713181,30931300,0.7925094585918884
2020-12-02,214.880005,215.470001,212.800003,215.369995,214.875107,23724500,0.2280295926091297
2020-12-03,214.610001,216.380005,213.649994,214.240005,213.747711,25120900,-0.17240389463490782
2020-12-04,214.220001,215.380005,213.179993,214.360001,213.867432,24666000,0.06535337472994167
2020-12-07,214.369995,215.539993,212.990005,214.289993,213.797577,24620000,-0.037319588499304224
2020-12-08,213.970001,216.949997,212.889999,216.009995,215.513626,23284100,0.9534018743122813
2020-12-09,215.160004,215.229996,211.210007,211.800003,211.313309,32440600,-1.5616289912320243
2020-12-10,211.770004,213.080002,210.360001,210.520004,210.036255,26733300,-0.5902630100531141
2020-12-11,210.050003,213.320007,209.110001,213.259995,212.769943,30979400,1.5282037391829981
2020-12-14,213.100006,216.210007,212.880005,214.199997,213.707794,28798400,0.5161853444527771
2020-12-15,215.169998,215.419998,212.240005,214.130005,213.637955,27018100,-0.4833355066536652
2020-12-16,214.750000,220.110001,214.720001,219.279999,218.776123,35023300,2.109429103608849
2020-12-17,219.869995,220.889999,217.919998,219.419998,218.915802,32515800,-0.20466503398974298
2020-12-18,218.589996,219.690002,216.020004,218.589996,218.087708,63354900,0.0
2020-12-21,217.550003,224.000000,217.279999,222.589996,222.078506,37181900,2.3167055529757956
2020-12-22,222.690002,225.630005,221.850006,223.940002,223.425415,22612200,0.561318419674719
2020-12-23,223.110001,223.559998,220.800003,221.020004,220.512131,18699600,-0.9367563043487284
2020-12-24,221.419998,223.610001,221.199997,222.750000,222.238144,10550600,0.6006693216572099
2020-12-28,224.449997,226.029999,223.020004,224.960007,224.443069,17933500,0.22722655683528217
2020-12-29,226.309998,227.179993,223.580002,224.149994,223.634918,17403200,-0.9544447965573376
2020-12-30,225.229996,225.630005,221.470001,221.679993,221.170593,20272300,-1.5761679452323054
2020-12-31,221.699997,223.000000,219.679993,222.419998,221.908905,20942100,0.3247636489593621
2021-01-04,222.529999,223.000000,214.809998,217.690002,217.189774,37130100,-2.1749863037567403
2021-01-05,217.259995,218.520004,215.699997,217.899994,217.399292,23823000,0.2945774715681039
2021-01-06,212.169998,216.490005,211.940002,212.250000,211.762268,35930700,0.037706556418974684
2021-01-07,214.039993,219.339996,213.710007,218.289993,217.788391,27694500,1.9856102312617812
2021-01-08,218.679993,220.580002,217.029999,219.619995,219.115341,22956200,0.42985276664061023
2021-01-11,218.470001,218.910004,216.729996,217.490005,216.990234,23047000,-0.44857234197568385
2021-01-12,216.500000,217.100006,213.320007,214.929993,214.436111,23249300,-0.7251764434180157
2021-01-13,214.020004,216.759995,213.929993,216.339996,215.842880,20087100,1.084007081880072
2021-01-14,215.910004,217.460007,212.740005,213.020004,212.530518,29480800,-1.3385206551151685
2021-01-15,213.520004,214.509995,212.029999,212.649994,212.161346,31746500,-0.4074606517898003
2021-01-19,213.750000,216.979996,212.630005,216.440002,215.942642,30480900,1.258480467836254
2021-01-20,217.699997,225.789993,217.289993,224.339996,223.824493,37777300,3.050068484842477
2021-01-21,224.699997,226.300003,222.419998,224.970001,224.453049,30749600,0.12016199537376947
2021-01-22,227.080002,230.070007,225.800003,225.949997,225.430786,30172700,-0.4976241809263377
2021-01-25,229.119995,229.779999,224.220001,229.529999,229.002563,33152100,0.1789472804414189
2021-01-26,231.860001,234.179993,230.080002,232.330002,231.796143,49169600,0.20270896143056444
2021-01-27,238.000000,240.440002,230.139999,232.899994,232.364822,69870600,-2.1428596638655493
2021-01-28,235.610001,242.639999,235.089996,238.929993,238.380966,49111200,1.4091048707223532
2021-01-29,235.990005,238.020004,231.350006,231.960007,231.426987,42468900,-1.7076985951163508
2021-02-01,235.059998,242.500000,232.429993,239.649994,239.099304,33314200,1.9526912443860334
2021-02-02,241.300003,242.309998,238.690002,239.509995,238.959625,25916300,-0.7418184739931397
2021-02-03,239.570007,245.089996,239.259995,243.000000,242.441620,27158100,1.4317288891676645
2021-02-04,242.660004,243.240005,240.369995,242.009995,241.453888,25296100,-0.26786820624958985
2021-02-05,242.229996,243.279999,240.419998,242.199997,241.643448,18043900,-0.012384510793619328
2021-02-08,243.149994,243.679993,240.809998,242.470001,241.912842,22211900,-0.2796598876329794
2021-02-09,241.869995,244.759995,241.380005,243.770004,243.209854,23565000,0.7855496916845809
2021-02-10,245.000000,245.919998,240.889999,242.820007,242.262039,22186700,-0.8897930612244882
2021-02-11,244.779999,245.149994,242.149994,244.490005,243.928192,15742200,-0.11847128081735436
2021-02-12,243.929993,245.300003,242.729996,244.990005,244.427048,16552000,0.43455582766322653
2021-02-16,245.029999,246.130005,242.919998,243.699997,243.139999,26728500,-0.5427914971341967
2021-02-17,241.320007,244.309998,240.940002,244.199997,244.199997,21653500,1.1934319229486812
2021-02-18,241.800003,243.929993,240.860001,243.789993,243.789993,16925600,0.8229900642308949
2021-02-19,243.750000,243.860001,240.179993,240.970001,240.970001,25262600,-1.1405124102564117
2021-02-22,237.419998,237.929993,232.399994,234.509995,234.509995,36446900,-1.225677291093225
2021-02-23,230.330002,234.830002,228.729996,233.270004,233.270004,30228700,1.2764303279952183
2021-02-24,230.009995,235.199997,229.000000,234.550003,234.550003,26339700,1.9738307459204112
2021-02-25,232.080002,234.589996,227.880005,228.990005,228.990005,39542200,-1.331436131235474
2021-02-26,231.529999,235.369995,229.539993,232.380005,232.380005,37811200,0.36712564405099296
2021-03-01,235.899994,237.470001,233.149994,236.940002,236.940002,25324000,0.4408681756897376
2021-03-02,237.009995,237.300003,233.449997,233.869995,233.869995,22785500,-1.3248386423534648
2021-03-03,232.160004,233.580002,227.259995,227.559998,227.559998,33950400,-1.9813946936355065
2021-03-04,226.740005,232.490005,224.259995,226.729996,226.729996,44584200,-0.004414307038582187
2021-03-05,229.520004,233.270004,226.460007,231.600006,231.600006,41842100,0.9062399632931375
2021-03-08,231.369995,233.369995,227.130005,227.389999,227.389999,35245900,-1.7201867510953615
2021-03-09,232.880005,235.380005,231.669998,233.779999,233.779999,33034000,0.3864625475252769
2021-03-10,237.000000,237.000000,232.039993,232.419998,232.419998,29733000,-1.9324902953586531
2021-03-11,234.960007,239.169998,234.309998,237.130005,237.130005,29896000,0.9235605785456165
2021-03-12,234.009995,235.820007,233.229996,235.750000,235.750000,22647900,0.7435601201564046
2021-03-15,234.960007,235.190002,231.809998,234.809998,234.809998,26034900,-0.06384448226543633
2021-03-16,236.279999,240.059998,235.940002,237.710007,237.710007,27717700,0.6052175410750643
2021-03-17,236.149994,238.550003,233.229996,237.039993,237.039993,29500700,0.3768786883814265
2021-03-18,232.559998,234.190002,230.330002,230.720001,230.720001,34833000,-0.7911923872651611
2021-03-19,231.020004,232.470001,229.350006,230.350006,230.350006,46410700,-0.2900173094967103
2021-03-22,230.270004,236.899994,230.139999,235.990005,235.990005,30127000,2.484040865348661
2021-03-23,237.490005,241.050003,237.070007,237.580002,237.580002,31638400,0.03789506846825448
2021-03-24,237.850006,238.000000,235.320007,235.460007,235.460007,25620100,-1.0048345342484528
2021-03-25,235.300003,236.940002,231.570007,232.339996,232.339996,34061900,-1.2579715096731174
2021-03-26,231.550003,236.710007,231.550003,236.479996,236.479996,25471700,2.129126726895355
2021-03-29,236.589996,236.800003,231.880005,235.240005,235.240005,25227500,-0.5706035854533836
2021-03-30,233.529999,233.850006,231.100006,231.850006,231.850006,24792000,-0.7193906595272139
2021-03-31,232.910004,239.100006,232.389999,235.770004,235.770004,43623500,1.227942102478352
2021-04-01,238.470001,242.839996,238.050003,242.350006,242.350006,30312000,1.62704113042714
2021-04-05,242.759995,249.960007,242.699997,249.070007,249.070007,36910600,2.5992800008090295
2021-04-06,247.610001,249.399994,246.880005,247.860001,247.860001,22931900,0.10096522716786385
2021-04-07,247.809998,250.929993,247.190002,249.899994,249.899994,22719800,0.8433864722439427
2021-04-08,252.770004,254.139999,252.000000,253.250000,253.250000,23625200,0.18989436737121698
2021-04-09,252.869995,255.990005,252.440002,255.850006,255.850006,24315700,1.1784755245477103
2021-04-12,254.710007,257.670013,254.619995,255.910004,255.910004,27148700,0.47112283264159155
2021-04-13,257.260010,259.190002,256.829987,258.489990,258.489990,23837500,0.47810773232884307
2021-04-14,257.480011,258.829987,255.160004,255.589996,255.589996,23070900,-0.7340433894885833
2021-04-15,257.929993,259.929993,257.730011,259.500000,259.500000,25627500,0.6086950112854752
2021-04-16,259.470001,261.000000,257.600006,260.739990,260.739990,24856900,0.4894550410858296
2021-04-19,260.190002,261.480011,257.820007,258.739990,258.739990,23209300,-0.5572896686476121
2021-04-20,257.820007,260.200012,256.839996,258.260010,258.260010,19722900,0.17066286093152075
2021-04-21,258.940002,260.679993,257.250000,260.579987,260.579987,24030400,0.6333455577867897
2021-04-22,260.209991,261.779999,255.639999,257.170013,257.170013,25606200,-1.1682787383825008
2021-04-23,257.880005,261.510010,257.269989,261.149994,261.149994,21462600,1.2680273524890036
2021-04-26,261.660004,262.440002,260.170013,261.549988,261.549988,19763300,-0.04204540178789804
2021-04-27,261.579987,263.190002,260.119995,261.970001,261.970001,31014200,0.14909932692978067
2021-04-28,256.079987,256.540009,252.949997,254.559998,254.559998,46903100,-0.5935602456899568
2021-04-29,255.460007,256.100006,249.000000,252.509995,252.509995,40561400,-1.154784279012404
2021-04-30,249.740005,253.080002,249.600006,251.229996,251.229996,11382484,0.5966168696120605
