Date,Open,High,Low,Close,Adj Close,Volume,change_pct
2020-08-14,1515.660034,1521.900024,1502.880005,1507.729980,1507.729980,1354800,-0.523207963666602
2020-08-17,1514.670044,1525.609985,1507.969971,1517.979980,1517.979980,1378300,0.2185252169679872
2020-08-18,1526.180054,1562.469971,1523.709961,1558.599976,1558.599976,2027100,2.124252765263832
2020-08-19,1553.310059,1573.680054,1543.949951,1547.530029,1547.530029,1660600,-0.3721105111313708
2020-08-20,1543.449951,1585.869995,1538.199951,1581.750000,1581.750000,1706900,2.4814571392603546
2020-08-21,1577.030029,1597.719971,1568.005005,1580.420044,1580.420044,1446500,0.214961981551459
2020-08-24,1593.979980,1614.170044,1580.569946,1588.199951,1588.199951,1409900,-0.3626161603359669
2020-08-25,1582.069946,1611.619995,1582.069946,1608.219971,1608.219971,2247100,1.6528994224380464
2020-08-26,1608.000000,1659.219971,1603.599976,1652.380005,1652.380005,3993400,2.7599505597014913
2020-08-27,1653.680054,1655.000000,1625.750000,1634.329956,1634.329956,1861600,-1.1701234439633563
2020-08-28,1633.489990,1647.170044,1630.750000,1644.410034,1644.410034,1499000,0.6685100041537422
2020-08-31,1647.890015,1647.964966,1630.310059,1634.180054,1634.180054,1823400,-0.8319706336712054
2020-09-01,1636.630005,1665.729980,1632.219971,1660.709961,1660.709961,1825300,1.4713133650510115
2020-09-02,1673.775024,1733.180054,1666.329956,1728.280029,1728.280029,2511200,3.2564116573889073
2020-09-03,1709.713989,1709.713989,1615.060059,1641.839966,1641.839966,3107800,-3.9699051090819655
2020-09-04,1624.260010,1645.109985,1547.613037,1591.040039,1591.040039,2608600,-2.0452372646913832
2020-09-08,1533.510010,1563.864990,1528.010010,1532.390015,1532.390015,2610900,-0.073034736825749
2020-09-09,1557.530029,1569.000000,1536.051025,1556.959961,1556.959961,1774700,-0.036600771053255376
2020-09-10,1560.640015,1584.081055,1525.805054,1532.020020,1532.020020,1618600,-1.8338626925441237
2020-09-11,1536.000000,1575.199951,1497.359985,1520.719971,1520.719971,1597100,-0.9947935546875009
2020-09-14,1539.005005,1564.000000,1515.739990,1519.280029,1519.280029,1696600,-1.2816706856648572
2020-09-15,1536.000000,1559.569946,1531.834961,1541.439941,1541.439941,1331100,0.3541628255208392
2020-09-16,1555.540039,1562.000000,1519.819946,1520.900024,1520.900024,1311700,-2.226880320114984
2020-09-17,1496.000000,1508.297974,1470.000000,1495.530029,1495.530029,1879800,-0.03141517379679056
2020-09-18,1498.010010,1503.003052,1437.130005,1459.989990,1459.989990,3103900,-2.5380351096585754
2020-09-21,1440.060059,1448.359985,1406.550049,1431.160034,1431.160034,2888800,-0.6180315150314099
2020-09-22,1450.089966,1469.520020,1434.530029,1465.459961,1465.459961,1583200,1.0599338910259046
2020-09-23,1458.780029,1460.959961,1407.699951,1415.209961,1415.209961,1657400,-2.9867469483982076
2020-09-24,1411.030029,1443.708984,1409.849976,1428.290039,1428.290039,1450200,1.223220600927407
2020-09-25,1432.630005,1450.000000,1413.339966,1444.959961,1444.959961,1323000,0.8606518052091222
2020-09-28,1474.209961,1476.800049,1449.301025,1464.520020,1464.520020,2007900,-0.6572972138532504
2020-09-29,1470.390015,1476.662964,1458.805054,1469.329956,1469.329956,978200,-0.07209372949937437
2020-09-30,1466.800049,1489.750000,1459.880005,1469.599976,1469.599976,1701600,0.19088675391774718
2020-10-01,1484.270020,1499.040039,1479.209961,1490.089966,1490.089966,1779500,0.3921083038516181
2020-10-02,1462.030029,1483.199951,1450.920044,1458.420044,1458.420044,1284100,-0.24691592705993942
2020-10-05,1466.209961,1488.209961,1464.270020,1486.020020,1486.020020,1113300,1.3511065622885854
2020-10-06,1475.579956,1486.760010,1448.589966,1453.439941,1453.439941,1245400,-1.5004280120487044
2020-10-07,1464.290039,1468.959961,1436.000000,1460.290039,1460.290039,1746200,-0.2731699249099379
2020-10-08,1465.089966,1490.000000,1465.089966,1485.930054,1485.930054,1187800,1.422444251454243
2020-10-09,1494.699951,1516.520020,1489.449951,1515.219971,1515.219971,1435300,1.372852122345452
2020-10-12,1543.000000,1593.859985,1532.569946,1569.150024,1569.150024,2482600,1.694752041477643
2020-10-13,1583.729980,1590.000000,1563.199951,1571.680054,1571.680054,1601000,-0.7608573527161582
2020-10-14,1578.589966,1587.683960,1550.530029,1568.079956,1568.079956,1929300,-0.6657846702669314
2020-10-15,1547.150024,1575.104980,1545.030029,1559.130005,1559.130005,1540000,0.7743257482572324
2020-10-16,1565.849976,1581.130005,1563.000000,1573.010010,1573.010010,1434700,0.45726181369497915
2020-10-19,1580.459961,1588.150024,1528.000000,1534.609985,1534.609985,1607100,-2.9010526765252216
2020-10-20,1527.050049,1577.500000,1525.670044,1555.930054,1555.930054,2241700,1.8912284518056413
2020-10-21,1573.329956,1618.729980,1571.630005,1593.310059,1593.310059,2568300,1.2699245268803532
2020-10-22,1593.050049,1621.989990,1585.000000,1615.329956,1615.329956,1433600,1.3985691795424624
2020-10-23,1626.069946,1642.359985,1620.510010,1641.000000,1641.000000,1375800,0.9181680060397555
2020-10-26,1625.010010,1638.239990,1576.500000,1590.449951,1590.449951,1853300,-2.1267597606983304
2020-10-27,1595.670044,1606.844971,1582.780029,1604.260010,1604.260010,1229000,0.538329714987117
2020-10-28,1559.739990,1561.349976,1514.619995,1516.619995,1516.619995,1834000,-2.764563021814938
2020-10-29,1522.359985,1593.709961,1522.239990,1567.239990,1567.239990,2003100,2.9480546941727437
2020-10-30,1672.109985,1687.000000,1604.459961,1621.010010,1621.010010,4329100,-3.056017574107129
2020-11-02,1628.160034,1660.770020,1616.030029,1626.030029,1626.030029,2535400,-0.1308228279481268
2020-11-03,1631.780029,1661.699951,1616.619995,1650.209961,1650.209961,1661700,1.129437281524666
2020-11-04,1710.280029,1771.364990,1706.030029,1749.130005,1749.130005,3570900,2.271556431768401
2020-11-05,1781.000000,1793.640015,1750.510010,1763.369995,1763.369995,2065800,-0.9898935991016273
2020-11-06,1753.949951,1772.430054,1740.349976,1761.750000,1761.750000,1660900,0.4447133166800348
2020-11-09,1790.900024,1818.060059,1760.020020,1763.000000,1763.000000,2268300,-1.5578772475352891
2020-11-10,1731.089966,1763.000000,1717.300049,1740.390015,1740.390015,2636100,0.5372366071469648
2020-11-11,1750.000000,1764.219971,1747.364990,1752.709961,1752.709961,1264000,0.1548549142857155
2020-11-12,1747.630005,1768.270020,1745.599976,1749.839966,1749.839966,1247500,0.1264547412025019
2020-11-13,1757.630005,1781.040039,1744.550049,1777.020020,1777.020020,1499900,1.1031909414860013
2020-11-16,1771.699951,1799.069946,1767.689941,1781.380005,1781.380005,1246800,0.546370958272941
2020-11-17,1776.939941,1785.000000,1767.000000,1770.150024,1770.150024,1147100,-0.38211291464240094
2020-11-18,1765.229980,1773.469971,1746.140015,1746.780029,1746.780029,1173500,-1.0451868146948227
2020-11-19,1738.380005,1769.589966,1737.005005,1763.920044,1763.920044,1249900,1.4691861921179874
2020-11-20,1765.209961,1774.000000,1741.859985,1742.189941,1742.189941,2313500,-1.304095292265345
2020-11-23,1749.599976,1753.900024,1717.719971,1734.859985,1734.859985,2161600,-0.8424777779032113
2020-11-24,1730.500000,1771.599976,1727.689941,1768.880005,1768.880005,1578000,2.2178563998844254
2020-11-25,1772.890015,1778.540039,1756.540039,1771.430054,1771.430054,1045800,-0.08234921442659382
2020-11-27,1773.089966,1804.000000,1772.439941,1793.189941,1793.189941,884900,1.1336128107105925
2020-11-30,1781.183960,1788.064941,1755.000000,1760.739990,1760.739990,1823800,-1.1477742029520654
2020-12-01,1774.369995,1824.829956,1769.369995,1798.099976,1798.099976,1739000,1.3373750157446702
2020-12-02,1798.099976,1835.650024,1789.473022,1827.949951,1827.949951,1222000,1.6600842777609874
2020-12-03,1824.010010,1847.199951,1822.650024,1826.770020,1826.770020,1227300,0.15131550730908355
2020-12-04,1824.520020,1833.160034,1816.989990,1827.989990,1827.989990,1378200,0.1901853617369517
2020-12-07,1819.000000,1832.369995,1805.780029,1819.479980,1819.479980,1320900,0.02638702583837651
2020-12-08,1810.099976,1821.900024,1796.204956,1818.550049,1818.550049,1096300,0.4668290764067705
2020-12-09,1812.010010,1834.270020,1767.810059,1784.130005,1784.130005,1507600,-1.538623122727671
2020-12-10,1769.800049,1781.310059,1740.319946,1775.329956,1775.329956,1362800,0.3124594217931392
2020-12-11,1763.060059,1784.449951,1760.000000,1781.770020,1781.770020,1220700,1.0612208531689062
2020-12-14,1775.000000,1797.390015,1757.214966,1760.060059,1760.060059,1600200,-0.8416868169014136
2020-12-15,1764.420044,1771.420044,1749.949951,1767.770020,1767.770020,1482300,0.18986272636109147
2020-12-16,1772.880005,1773.000000,1756.079956,1763.000000,1763.000000,1513500,-0.5572856015148067
2020-12-17,1768.510010,1771.784058,1738.660034,1747.900024,1747.900024,1624700,-1.1653870141226927
2020-12-18,1754.180054,1755.109985,1720.219971,1731.010010,1731.010010,4016400,-1.3208475348449016
2020-12-21,1713.510010,1740.849976,1699.000000,1739.369995,1739.369995,1828400,1.5091820210609712
2020-12-22,1734.430054,1737.405029,1712.574951,1723.500000,1723.500000,936700,-0.6301813079629631
2020-12-23,1728.109985,1747.989990,1725.040039,1732.380005,1732.380005,1033800,0.24709191180328324
2020-12-24,1735.000000,1746.000000,1729.109985,1738.849976,1738.849976,346800,0.22190063400576196
2020-12-28,1751.635010,1790.728027,1746.334961,1776.089966,1776.089966,1393000,1.3961216726308776
2020-12-29,1787.790039,1792.439941,1756.089966,1758.719971,1758.719971,1299400,-1.6260336709483139
2020-12-30,1762.010010,1765.094971,1725.599976,1739.520020,1739.520020,1306100,-1.2763826466570434
2020-12-31,1735.420044,1758.930054,1735.420044,1751.880005,1751.880005,1011900,0.9484712970158607
2021-01-04,1757.540039,1760.650024,1707.849976,1728.239990,1728.239990,1901900,-1.6671056334324537
2021-01-05,1725.000000,1747.670044,1718.015015,1740.920044,1740.920044,1145300,0.9229011014492732
2021-01-06,1702.630005,1748.000000,1699.000000,1735.290039,1735.290039,2602100,1.918210879879331
2021-01-07,1740.060059,1788.400024,1737.050049,1787.250000,1787.250000,2265000,2.711971966480273
2021-01-08,1787.979980,1809.839966,1773.535034,1807.209961,1807.209961,2050600,1.07551433545693
2021-01-11,1786.069946,1794.314941,1760.520020,1766.719971,1766.719971,1209700,-1.083382822903179
2021-01-12,1753.920044,1778.040039,1725.310059,1746.550049,1746.550049,1357700,-0.4202013099292693
2021-01-13,1738.579956,1765.035034,1738.010010,1754.400024,1754.400024,1094100,0.9099419296422622
2021-01-14,1753.619995,1775.010010,1733.400024,1740.180054,1740.180054,1179500,-0.7664112543379211
2021-01-15,1738.189941,1756.000000,1721.550049,1736.189941,1736.189941,1342200,-0.11506222380100632
2021-01-19,1752.250000,1809.275024,1741.459961,1790.859985,1790.859985,1734600,2.203451847624486
2021-01-20,1831.459961,1903.709961,1825.530029,1886.900024,1886.900024,2490300,3.0270966431463258
2021-01-21,1898.000000,1934.859985,1887.109985,1891.250000,1891.250000,2063900,-0.35563751317175973
2021-01-22,1895.680054,1910.949951,1881.760010,1901.050049,1901.050049,1272100,0.2832753865120331
2021-01-25,1920.670044,1929.579956,1867.530029,1899.400024,1899.400024,1927300,-1.1074270703833569
2021-01-26,1888.839966,1925.000000,1884.244995,1917.239990,1917.239990,1313100,1.5035696253369106
2021-01-27,1882.530029,1890.000000,1809.000000,1830.790039,1830.790039,2748300,-2.7484284023604295
2021-01-28,1843.939941,1898.829956,1842.640015,1863.109985,1863.109985,1773100,1.039624099123517
2021-01-29,1846.170044,1857.280029,1810.199951,1835.739990,1835.739990,1612600,-0.5649563015008994
2021-02-01,1853.569946,1922.391968,1850.930054,1901.349976,1901.349976,1602200,2.5777300772009766
2021-02-02,1922.560059,1955.760010,1914.489990,1927.510010,1927.510010,2273700,0.2574666511367516
2021-02-03,2073.000000,2116.500000,2018.380005,2070.070068,2070.070068,4118200,-0.1413377713458759
2021-02-04,2068.889893,2078.550049,2042.589966,2062.370117,2062.370117,1852300,-0.315134025356278
2021-02-05,2070.000000,2102.510010,2059.330078,2098.000000,2098.000000,1533900,1.3526570048309179
2021-02-08,2105.909912,2123.547119,2072.000000,2092.909912,2092.909912,1241900,-0.6173103571963243
2021-02-09,2078.540039,2105.129883,2078.540039,2083.510010,2083.510010,889900,0.23910874492420528
2021-02-10,2094.209961,2108.370117,2063.090088,2095.379883,2095.379883,1135500,0.05586459914656295
2021-02-11,2099.510010,2102.030029,2077.320068,2095.889893,2095.889893,945200,-0.17242675589815057
2021-02-12,2090.250000,2108.820068,2083.129883,2104.110107,2104.110107,855700,0.6630836981222328
2021-02-16,2104.360107,2152.679932,2104.360107,2121.899902,2121.899902,1133800,0.8334977906896874
2021-02-17,2100.000000,2133.659912,2098.919922,2128.310059,2128.310059,1070900,1.3480980476190432
2021-02-18,2110.389893,2132.735107,2103.709961,2117.199951,2117.199951,1121600,0.3226919358640061
2021-02-19,2119.270020,2130.530029,2097.409912,2101.139893,2101.139893,1457400,-0.8554892405829393
2021-02-22,2067.000000,2091.419922,2062.139893,2064.879883,2064.879883,1367500,-0.10256976294145798
2021-02-23,2025.010010,2082.010010,2002.020020,2070.860107,2070.860107,1667400,2.2641911286157055
2021-02-24,2041.829956,2100.780029,2038.130005,2095.169922,2095.169922,1248300,2.612360830697892
2021-02-25,2067.449951,2094.879883,2021.290039,2031.359985,2031.359985,1828400,-1.7456270698375904
2021-02-26,2050.520020,2071.010010,2016.060059,2036.859985,2036.859985,2083500,-0.6661741834639527
2021-03-01,2056.520020,2086.520020,2046.099976,2081.510010,2081.510010,1404500,1.2151590919110058
2021-03-02,2076.189941,2104.370117,2071.260010,2075.840088,2075.840088,1133600,-0.016850722233615063
2021-03-03,2067.209961,2088.518066,2010.000000,2026.709961,2026.709961,1483100,-1.9591623862149143
2021-03-04,2023.369995,2089.239990,2020.270020,2049.090088,2049.090088,2116100,1.2711512508121336
2021-03-05,2073.120117,2118.110107,2046.415039,2108.540039,2108.540039,2193800,1.7085320676573243
2021-03-08,2101.129883,2128.810059,2021.609985,2024.170044,2024.170044,1646000,-3.662783515796586
2021-03-09,2070.000000,2078.040039,2047.829956,2052.699951,2052.699951,1696400,-0.8357511594202872
2021-03-10,2071.760010,2075.000000,2033.369995,2055.030029,2055.030029,1267800,-0.8075250472664521
2021-03-11,2074.060059,2125.699951,2072.379883,2114.770020,2114.770020,1238300,1.9628149543378302
2021-03-12,2085.000000,2090.260010,2047.550049,2061.919922,2061.919922,1725000,-1.1069581774580315
2021-03-15,2062.300049,2067.060059,2043.510010,2066.489990,2066.489990,1298100,0.20316835089209126
2021-03-16,2078.989990,2123.560059,2070.000000,2092.520020,2092.520020,1490600,0.6507982272680349
2021-03-17,2076.030029,2109.780029,2054.000000,2091.080078,2091.080078,1297500,0.7249437045594846
2021-03-18,2061.000000,2075.500000,2033.550049,2036.219971,2036.219971,1361400,-1.2023303736050468
2021-03-19,2042.050049,2053.100098,2017.680054,2043.199951,2043.199951,2314400,0.056311156553837775
2021-03-22,2041.839966,2057.989990,2026.069946,2038.589966,2038.589966,1954800,-0.15917016289806524
2021-03-23,2051.699951,2072.302002,2039.219971,2052.959961,2052.959961,1367000,0.061412976073125895
2021-03-24,2065.370117,2078.209961,2041.555054,2045.060059,2045.060059,1154000,-0.9833616664068364
2021-03-25,2044.810059,2058.870117,2010.729980,2044.359985,2044.359985,1418900,-0.02201055291267318
2021-03-26,2038.859985,2050.989990,2014.020020,2035.550049,2035.550049,1493500,-0.16234248670097406
2021-03-29,2027.880005,2058.429932,2015.619995,2055.949951,2055.949951,1229800,1.3842015272496397
2021-03-30,2057.629883,2070.780029,2044.030029,2055.540039,2055.540039,1036600,-0.10156559336867313
2021-03-31,2059.120117,2093.326904,2056.745117,2068.629883,2068.629883,1459900,0.4618363893144427
2021-04-01,2097.949951,2142.939941,2096.889893,2137.750000,2137.750000,1699000,1.897092396366702
2021-04-05,2152.939941,2237.310059,2151.620117,2225.550049,2225.550049,2164900,3.3726025801850206
2021-04-06,2222.500000,2237.659912,2214.800049,2224.750000,2224.750000,1353000,0.10123734533183351
2021-04-07,2226.129883,2255.000000,2225.330078,2249.679932,2249.679932,1289900,1.0578919576904104
2021-04-08,2277.959961,2284.004883,2257.679932,2265.439941,2265.439941,1358300,-0.5496154548082477
2021-04-09,2256.699951,2289.040039,2253.714111,2285.879883,2285.879883,1043600,1.2930355223816818
2021-04-12,2266.250000,2275.320068,2238.465088,2254.790039,2254.790039,1565900,-0.5056794704909
2021-04-13,2261.469971,2277.209961,2256.090088,2267.270020,2267.270020,1165500,0.25647251895346723
2021-04-14,2275.159912,2277.989990,2249.189941,2254.840088,2254.840088,1011000,-0.8931162988951324
2021-04-15,2276.979980,2306.596924,2266.000000,2296.659912,2296.659912,1373600,0.8642997379362117
2021-04-16,2303.000000,2306.439941,2284.449951,2297.760010,2297.760010,1129800,-0.22752887537994068
2021-04-19,2291.979980,2318.449951,2287.844971,2302.399902,2302.399902,1234400,0.45462534973800434
2021-04-20,2307.889893,2309.600098,2271.709961,2293.629883,2293.629883,1088700,-0.6178808635217662
2021-04-21,2285.250000,2295.320068,2258.570068,2293.290039,2293.290039,1196500,0.35182317033147265
2021-04-22,2293.229980,2303.761963,2256.449951,2267.919922,2267.919922,1054800,-1.1036859896624946
2021-04-23,2283.469971,2325.820068,2278.209961,2315.300049,2315.300049,1433500,1.393934599720644
2021-04-26,2319.929932,2341.260010,2313.840088,2326.739990,2326.739990,1041700,0.29354584834935554
2021-04-27,2336.000000,2337.449951,2304.270020,2307.120117,2307.120117,1598600,-1.2362963613013727
2021-04-28,2407.145020,2452.377930,2374.850098,2379.909912,2379.909912,2986400,-1.1314278023847462
2021-04-29,2410.330078,2436.520020,2402.280029,2429.889893,2429.889893,1973400,0.8114994364684716
2021-04-30,2404.489990,2427.139893,2402.370117,2406.709961,2406.709961,791117,0.09232606537072698
